App Name,App ID,Genre,Installs
格安ホテル、セールとディスカウント — Hotellook,com.hotellook,旅行＆地域,"1,000,000+"
格安ホテル・Hotels70,com.hotels70.hotelbooking,旅行＆地域,"10,000+"
格安航空・Flights70,com.flights70.flightbooking,旅行＆地域,"100,000+"
格安航空券,com.flightina.flights,旅行＆地域,"100,000+"
格安航空券・ホテル予約アプリ スカイチケット,com.adventure.skyticket,旅行＆地域,"1,000,000+"
植物の育成記録を管理できるアプリ-Forever Green,jp.co.yosolo.forever_green,ライフスタイル,"1,000+"
楽しい 小学校 1年生 算数(算数ドリル) 学習アプリ,com.tokyomanki.shougakuichisansuu,教育,"100,000+"
楽しい 小学校 5年生 算数(算数ドリル) 学習アプリ,com.tokyomanki.shougakugosansuu,教育,"50,000+"
楽しく早く外国語を覚えるならMemrise - 語学学習,com.memrise.android.memrisecompanion,教育,"10,000,000+"
楽天Kobo：電子書籍アプリ,jp.co.rakuten.kobo,書籍＆参考書,"1,000,000+"
楽天チケットアプリ,jp.co.rakuten.orion,エンタメ,"100,000+"
楽天トラベル - ホテル検索/ホテル予約,jp.co.rakuten.travel.andro,旅行＆地域,"5,000,000+"
楽天ヘルスケア-ウォーキング/歩数計アプリでポイントが貯まる,jp.co.rakuten.health.android,健康＆フィットネス,"100,000+"
楽天ペイ,jp.co.rakuten.pay,ファイナンス,"5,000,000+"
楽天ラクマ-フリマアプリ,jp.co.fablic.fril,ショッピング,"5,000,000+"
楽天レシピ 人気料理のレシピ検索と簡単献立,jp.co.rakuten.recipe,フード＆ドリンク,"1,000,000+"
楽天市場 ショッピングアプリ,jp.co.rakuten.android,ショッピング,"10,000,000+"
機動都市X：スーパーメカシティ,com.netease.g93na,アクション,"1,000,000+"
正確な天気 YoWindow ライブ壁紙 ウィジェット,yo.app.free,天気,"10,000,000+"
歩数計 - ウォーキングアプリ。ヘルスケア管理にも使える。,com.tayu.tau.pedometer,健康＆フィットネス,"50,000,000+"
歩数計 - 万歩計、ステップカウンター ＆ カロリー計算,pedometer.steptracker.calorieburner.stepcounter,健康＆フィットネス,"50,000,000+"
歩数計Maipo 人気のシンプル歩数計 万歩の道も一歩から,com.urecyworks.pedometer,健康＆フィットネス,"1,000,000+"
歩数計のアプリ aruku&(あるくと) 歩いてヘルスケア,com.mapion.android.arukuto,ライフスタイル,"500,000+"
歴史の順番 : 日本史、世界史、流行史の出来事を順番に選択！,jp.co.picohouse.HistoryOrder,雑学,"1,000+"
歴史クイズRPG レキシクロニクル 中学・高校・大学受験対応,jp.rekishichronicle.RekishiChronicleApp,ロールプレイング,"10,000+"
歴史ドキュメンタリー,learnallabouttheworld.besthistorydocumentaryapp,教育,"10,000+"
死の影: 暗黒の騎士 - 格闘RPG,com.Zonmob.ShadowofDeath.FightingGames,アクション,"10,000,000+"
母親ベビーケアランドリー日 - お母さんシミュレータゲーム,com.sms.babyclothwashing,ロールプレイング,"1,000,000+"
毎日ヨガ (Daily Yoga),com.dailyyoga.inc,健康＆フィットネス,"10,000,000+"
毎日新聞ニュース,mainichi.jp.appl,ニュース＆雑誌,"1,000,000+"
水彩効果とフィルター（QniPaint 水彩）,com.qnisoft.qnipaint,写真,"100,000+"
氷と炎：キング・オブ・アバロン,com.funplus.kingofavalon,頭脳系,"50,000,000+"
減量のためのヨガ初心者 - 自宅で行う毎日のワークアウト,yogaworkout.dailyyoga.go.weightloss.loseweight,健康＆フィットネス,"1,000,000+"
満月の夜～Night of Full Moon,com.ztgame.yyzy,カード,"1,000,000+"
漫画 ebookjapan 漫画が電子書籍で読める漫画アプリ,jp.co.yahoo.android.ebookjapan,マンガ,"1,000,000+"
漫画 ”Ｒｅｎｔａ”マンガ レンタル漫画アプリ,app.game.rentaapps,マンガ,"500,000+"
漫画ならブックライブ,jp.booklive.reader2,マンガ,"100,000+"
漫画のクラフト,com.magmon.cartooncraft,頭脳系,"1,000,000+"
無料テレビ©：見逃しドラマとニュース視聴！アニメも見放題,live.free.tv_jp,ニュース＆雑誌,"1,000,000+"
無料音楽©ミュージックプレーヤーMP3ポッドキャスト聴き放題,mb32j.fm.music.player.free.download,音楽＆オーディオ,"1,000,000+"
物理実験コース,com.civitas.quantumphysics,教育,"500,000+"
猫の並べ替えパズル: 可愛いペット ゲーム,cat.sort.puzzle.cute.kitten.color.game,ミニゲーム,"1,000,000+"
男性用ダイエット - 30日間で体重減少・減量アプリ,menloseweight.loseweightappformen.weightlossformen,健康＆フィットネス,"50,000,000+"
画像加工&画像編集&写真加工アプリ- Lumii,photo.editor.photoeditor.filtersforpictures,写真,"50,000,000+"
画像編集 - 画像加工、写真加工アプリ,photo.editor.photoeditor.photoeditorpro,写真,"100,000,000+"
番号でぬりえ: ピクセル着色ゲーム,com.tfgco.apps.coloring.free.color.by.number,ボード,"10,000,000+"
白夜極光,com.tencent.baiyeint,ロールプレイング,"1,000,000+"
監視カメラ : ZoomOn,cz.master.lois,住まい＆インテリア,"1,000,000+"
直前のフライト予約アプリ - 格安 航空券,com.lmflight.flights,旅行＆地域,"50,000+"
直前のホテルのお得な情報,lastminute.hoteldealo.lastminutehotels,旅行＆地域,"100,000+"
知育アプリ クレヨンしんちゃん お手伝い大作戦 3歳4歳5歳,jp.neoscorp.edu.shinchan,教育,"5,000,000+"
知育アプリ シンクシンク-知育・子供の思考力教育|知育パズル,com.hanamarulab.thinkthinkapp,教育,"100,000+"
知育アプリごっこランド 子供ゲーム・幼児向けゲーム,tv.kidsstar.app.PretendLand,教育,"1,000,000+"
知育ゲーム幼児1歳2歳3歳4歳5歳のあかまるどれかな？アプリ,jp.co.danran.akamaru,教育,"10,000+"
私の 赤ちゃん ケア ゲーム,com.ips.babycare.newborn.daycare.forkids,教育,"100,000+"
私のバーチャルベビーケアゲーム,com.happy.box.virtual.baby.care,パズル,"5,000+"
私の秘書 ナビ ‐ 日程管理とスケジュール,kr.co.a7to80.schmemo,ライフスタイル,"100,000+"
私の赤ちゃん - ママと赤ちゃんのケア,com.tabtale.newbaby,ロールプレイング,"10,000,000+"
競輪や競馬の投票と予想をネットで -地方競馬のオッズパーク,com.oddspark.sop.android.production,スポーツ,"1,000,000+"
競馬予想はニッカンAI予想 競馬・ボートレース情報満載,com.nikkan.ai.prediction,エンタメ,"10,000+"
算数ゲーム - 足し算、引き算、掛け算、割り算を学ぼう,simplemath.math.games.subtractiongames.mathgames,教育,"1,000,000+"
管理栄養士国家試験対策 2022年度版 過去問 解説付き,apps.dream.fantastic.kanrieiyoushi,教育,500+
簡単に共有：WiFiファイル転送,com.idea.share,ツール,"1,000,000+"
簿記3級 解説付き問題集 - 仕訳入門や学習法も充実,jp.co.trips.shikakuboki,教育,"50,000+"
紀伊國屋書店Kinoppy｜電子書籍/小説/コミック,jp.co.infocity.ebook,書籍＆参考書,"500,000+"
絵画鑑賞アプリ PINTOR -ピントル-,jp.pintor.pintor,アート＆デザイン,"5,000+"
継続する技術｜ダイエット・筋トレ・何でも習慣化,jp.bondavi.consistency,健康＆フィットネス,"100,000+"
総合書店honto：小説、漫画、雑誌/電子書籍リーダー,jp.co.dnp.eps.ebook_app.android,書籍＆参考書,"1,000,000+"
美人デート大作戦-AI美少女恋愛+タワーディフェンス-バトル,com.best.girls.gplay,頭脳系,"50,000+"
聖書 - 音読聖書 - 音読聖書,com.sirma.mobile.bible.android,書籍＆参考書,"100,000,000+"
聴く美術  アコースティガイド公式音声ガイドアプリ,com.acoustiguidemobile.am_kikubijutu,エンタメ,"10,000+"
育児ノート,com.nighp.babytracker_android,出産＆育児,"1,000,000+"
育児記録,com.wachanga.babycare,出産＆育児,"1,000,000+"
育児記録 -ぴよログ- 夫婦で子育ての記録を共有できるアプリ,jp.co.sakabou.piyolog,出産＆育児,"500,000+"
育児記録:ベビレポ-家族共有・成長曲線・日記・子育てアプリ,jp.co.permission.babyrepo,出産＆育児,"50,000+"
育児記録を家族で共有・分担できるアプリ - 授乳ノート,jp.co.plusr.android.babynote,出産＆育児,"100,000+"
育児記録：授乳ノート -離乳食 -赤ちゃんの子育て日記アプリ,simple.babytracker.newbornfeeding.babycare,出産＆育児,"500,000+"
背景透過、背景透明化 - 写真加工アプリ、画像編集&写真合成,photoeditor.cutout.backgrounderaser,写真,"10,000,000+"
自宅でできるオンラインヨガ・フィットネスならSOELU,com.soelu.soelustudent,健康＆フィットネス,"10,000+"
自宅トレーニング - 器具は必要なし & 筋トレ,homeworkout.homeworkouts.noequipment,健康＆フィットネス,"100,000,000+"
芸術マスター: ジグソーパズル,art.master.puzzle,パズル,"5,000,000+"
英単語HAMARU  英語の学習アプリ,com.studioms32.ms020,教育,"500,000+"
英検リスニングマスター　5級4級,com.waocorp.eikenlistening,教育,"100,000+"
英語のリスニング、スピーキング、リーディングを学ぶ,com.english.listeningandspeaking,教育,"1,000,000+"
英語アプリmikan -TOEIC・英検®・英会話の学習も,link.mikan.mikanandroid,教育,"1,000,000+"
英語ディクテーション、スピーキング、リスニング、リーディング,com.englishbuddy,教育,"10,000+"
英語勉強アプリSimpler-英会話/英単語/英文法,ru.zengalt.simpler,教育,"10,000,000+"
英語学習ゲーム （英語物語） 会話・文法・英単語の勉強アプリ,com.frecre.englishstory,教育,"1,000,000+"
英語番長 英単語学習ゲーム - TOEIC®テスト用,com.frecre.eikomuso,パズル,"100,000+"
英語４技能コース,jp.studysapurienglish.fourskills,教育,"50,000+"
荒野行動-スマホ版バトロワ,com.netease.ko,アドベンチャー,"10,000,000+"
街コンジャパン - 出会い/婚活 パーティー情報検索に,jp.maticon,エンタメ,"100,000+"
覇王の天下 - 戦略シミュレーション,jp.coolfactory.android.sengoku,シミュレーション,"100,000+"
観たい韓国作品が見つかる！WATCHA（ウォッチャ）,com.frograms.wplay,エンタメ,"5,000,000+"
言語を学ぶ - LinGo Play,ru.ipartner.lingo,教育,"100,000+"
言語交換アプリTandem: 外国語ネイティブと語学勉強,net.tandem,教育,"10,000,000+"
言語学習 : FunEasyLearn,com.funeasylearn.languages,教育,"1,000,000+"
詐欺ウォール / Internet SagiWall,jp.co.bbss.android.security.sagiwall_softbank,ツール,"5,000,000+"
読み放題プレミアム,jp.co.yahoo.premium.yomihodai,ニュース＆雑誌,"500,000+"
賃貸探しはライフルホームズ 不動産 賃貸物件検索アプリ,jp.co.homes.android3,住まい＆インテリア,"1,000,000+"
賃貸物件検索なら「ニフティ不動産」- 賃貸・物件探し・家探し,com.nifty.myhome.rent,住まい＆インテリア,"1,000,000+"
資産管理 おかねのコンパス‐口座管理の家計簿・資産管理アプリ,jp.mcpass.okanenocompass,ライフスタイル,"50,000+"
賞味期限管理のリミッター(Limiter),jp.labboy.limiterflutter,ツール,"10,000+"
赤ちゃん+ | ママとパパの育児日記アプリ,com.hp.babyapp,出産＆育児,"5,000,000+"
赤ちゃんのケア,com.YovoGames.babyCare2,アドベンチャー,"10,000,000+"
超じぶん管理「リズムケア」,dev.distudio.rhythmcare,健康＆フィットネス,"500,000+"
超バックアップ,com.sourcenextcorporation.spbackup,ツール,"10,000+"
農場ソリティア：カードゲーム,com.yy.solitaire.farm.tripeaks,カード,"500,000+"
迷惑電話ブロック,jp.softbank.meiwakudenwablock,ツール,"5,000,000+"
遊園地,com.YovoGames.attractions,アドベンチャー,"1,000,000+"
遊戯王 デュエルリンクス,jp.konami.duellinks,カード,"50,000,000+"
遊戯王 マスターデュエル,jp.konami.masterduel,カード,"5,000,000+"
過去のカレンダ,com.alexandrucene.dayhistory,書籍＆参考書,"1,000,000+"
防災速報 - 地震、津波、豪雨など、災害情報をいち早くお届け,jp.co.yahoo.android.emg,天気,"5,000,000+"
雀魂‐じゃんたま‐,com.YoStarJP.MajSoul,頭脳系,"1,000,000+"
集中｜勉強・仕事のモチベーション,jp.bondavi.timer,教育,"100,000+"
雑誌が読み放題の電子書籍アプリ-楽天マガジン,jp.co.rakuten.magazine,書籍＆参考書,"500,000+"
電子メールアプリ日本 by Mail.Ru,ru.mail.mailapp,通信,"100,000,000+"
電話のバックアップと復元,com.phone.backup.restore,ツール,"1,000,000+"
電話クリーナー - スマートフォンのクリーニング,cleaner.clean.booster,ツール,"1,000,000+"
電話クリーナー 、 ジャンククリーナー,phonecleaner.rambooster.junkremover.cachecleaner.phoneboost,ツール,"1,000,000+"
電験三種 法規科目 暗記アプリ,ginoapps.denken3_houki_anki,教育,"10,000+"
青空朗読,jp.aozoraroudoku.player2,教育,"10,000+"
韓国料理のレシピ,com.ezhld.recipe,フード＆ドリンク,"5,000,000+"
音声ライブ配信とビデオチャットのCHURIP（チュリップ）,com.churip.churip,ソーシャルネットワーク,"50,000+"
音声編集 & 音楽編集アプリ [Audio Editor],com.audio.editor.music.edit.sound.ringtone.free,音楽＆オーディオ,"100,000+"
音楽プレーヤー,com.media.music.mp3.musicplayer,音楽＆オーディオ,"50,000,000+"
音楽プレーヤー - MP3 プレーヤー,com.shaiban.audioplayer.mplayer,音楽＆オーディオ,"100,000,000+"
音楽プレーヤー - MP3プレーヤー,musicplayer.musicapps.music.mp3player,音楽＆オーディオ,"100,000,000+"
顧客ノート - 接客業のための顧客管理アプリ,com.lancerdog.hostess_note,仕事効率化,"5,000+"
飛行機・格安航空券・チケット予約はスカイスキャナー,net.skyscanner.android.main,旅行＆地域,"50,000,000+"
食べログ - 「おいしいお店」が見つかるグルメアプリ,com.kakaku.tabelog,フード＆ドリンク,"5,000,000+"
